DB	ID	Symbol	Qualifier	GO ID	GO Name	Aspect	Evidence	Reference	With	Taxon	Date	Source	Splice
ENSEMBL_GeneID	ENSG00000173080	RXFP4	-	GO:0008528	G-protein coupled peptide receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000660491	9606	20150605	GO_Central	-
ENSEMBL_GeneID	ENSG00000173250	GPR151	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000173250	GPR151	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000173302	GPR148	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000173302	GPR148	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000147262	GPR119	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000147262	GPR119	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000179002	TAS1R2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000337|InterPro:IPR011500|InterPro:IPR017978|InterPro:IPR017979	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000179002	TAS1R2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000178084	HTR3C	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IDA	PMID:17392525	-	9606	20130210	CACAO	-
ENSEMBL_GeneID	ENSG00000133105	RXFP2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR008112	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000133105	RXFP2	-	GO:0004930	G-protein coupled receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN001555329	9606	20160208	GO_Central	-
ENSEMBL_GeneID	ENSG00000133105	RXFP2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000133105	RXFP2	-	GO:0016500	protein-hormone receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000067897	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000108018	SORCS1	-	GO:0008188	neuropeptide receptor activity	Function	NAS	PMID:11499680	-	9606	20040421	UniProt	-
ENSEMBL_GeneID	ENSG00000196341	OR8D1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000196341	OR8D1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000280931	OR5P2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000280931	OR5P2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000280808	OR5P3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000280808	OR5P3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000162998	FRZB	-	GO:0004930	G-protein coupled receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000139394	9606	20141029	GO_Central	-
ENSEMBL_GeneID	ENSG00000121853	GHSR	-	GO:0001616	growth hormone secretagogue receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000038418	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000121853	GHSR	-	GO:0001616	growth hormone secretagogue receptor activity	Function	IDA	PMID:8688086	-	9606	20070328	HGNC	-
ENSEMBL_GeneID	ENSG00000121853	GHSR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000121853	GHSR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000121853	GHSR	-	GO:0004930	G-protein coupled receptor activity	Function	IDA	PMID:8688086	-	9606	20070328	HGNC	-
ENSEMBL_GeneID	ENSG00000121853	GHSR	-	GO:0016520	growth hormone-releasing hormone receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR003905	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000121853	GHSR	-	GO:0016520	growth hormone-releasing hormone receptor activity	Function	IDA	PMID:8688086	-	9606	20070328	HGNC	-
ENSEMBL_GeneID	ENSG00000146385	TAAR8	-	GO:0001594	trace-amine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR009132	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000146385	TAAR8	-	GO:0001594	trace-amine receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000665047	9606	20150213	GO_Central	-
ENSEMBL_GeneID	ENSG00000146385	TAAR8	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000146385	TAAR8	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000146385	TAAR8	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:15718104	-	9606	20050816	GDB	-
ENSEMBL_GeneID	ENSG00000152034	MCHR2	-	GO:0001631	cysteinyl leukotriene receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN001954973	9606	20150605	GO_Central	-
ENSEMBL_GeneID	ENSG00000152034	MCHR2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000152034	MCHR2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000152034	MCHR2	-	GO:0008528	G-protein coupled peptide receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000660491	9606	20150605	GO_Central	-
ENSEMBL_GeneID	ENSG00000172935	MRGPRF	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR026228|InterPro:IPR026234	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172935	MRGPRF	-	GO:0004930	G-protein coupled receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000140598	9606	20150319	GO_Central	-
ENSEMBL_GeneID	ENSG00000172935	MRGPRF	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000244165	P2RY11	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000244165	P2RY11	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000244165	P2RY11	-	GO:0045028	G-protein coupled purinergic nucleotide receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR027677	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000244165	P2RY11	-	GO:0045031	ATP-activated adenosine receptor activity	Function	IDA	PMID:18048695	-	9606	20101015	BHF-UCL	-
ENSEMBL_GeneID	ENSG00000145423	SFRP2	-	GO:0004930	G-protein coupled receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000139394	9606	20141029	GO_Central	-
ENSEMBL_GeneID	ENSG00000144820	ADGRG7	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000832	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000144820	ADGRG7	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000144820	ADGRG7	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:15203201	-	9606	20050510	GDB	-
ENSEMBL_GeneID	ENSG00000232397	OR10C1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000232397	OR10C1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000179817	MRGPRX4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR026234|InterPro:IPR027344	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000179817	MRGPRX4	-	GO:0004930	G-protein coupled receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000140598	9606	20150319	GO_Central	-
ENSEMBL_GeneID	ENSG00000179817	MRGPRX4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000179826	MRGPRX3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR026234	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000179826	MRGPRX3	-	GO:0004930	G-protein coupled receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000140598	9606	20150319	GO_Central	-
ENSEMBL_GeneID	ENSG00000179826	MRGPRX3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000183695	MRGPRX2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR026234	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000183695	MRGPRX2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000183695	MRGPRX2	-	GO:0004930	G-protein coupled receptor activity	Function	IDA	PMID:12915402	-	9606	20040928	UniProt	-
ENSEMBL_GeneID	ENSG00000183695	MRGPRX2	-	GO:0004930	G-protein coupled receptor activity	Function	IDA	PMID:22069323	-	9606	20150223	UniProt	-
ENSEMBL_GeneID	ENSG00000183695	MRGPRX2	-	GO:1990595	mast cell secretagogue receptor activity	Function	ISS	GO_REF:0000024	UniProtKB:Q3UG50	9606	20150223	UniProt	-
ENSEMBL_GeneID	ENSG00000170255	MRGPRX1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR026234|InterPro:IPR027338	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000170255	MRGPRX1	-	GO:0004930	G-protein coupled receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000140598	9606	20150319	GO_Central	-
ENSEMBL_GeneID	ENSG00000170255	MRGPRX1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000186867	QRFPR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000186867	QRFPR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000186867	QRFPR	-	GO:0004930	G-protein coupled receptor activity	Function	IDA	PMID:12960173	-	9606	20040426	UniProt	-
ENSEMBL_GeneID	ENSG00000186867	QRFPR	-	GO:0004983	neuropeptide Y receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000611	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000165370	GPR101	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000165370	GPR101	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000165370	GPR101	-	GO:0004935	adrenergic receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000664502	9606	20150330	GO_Central	-
ENSEMBL_GeneID	ENSG00000171657	GPR82	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000171657	GPR82	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000172362	OR5B12	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172362	OR5B12	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000172365	OR5B2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172365	OR5B2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000171180	OR2M4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000171180	OR2M4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000198601	OR2M2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000198601	OR2M2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000182613	OR2V2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000182613	OR2V2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000243896	OR2A7	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000243896	OR2A7	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000221938	OR2A14	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000221938	OR2A14	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000221836	OR2A5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000221836	OR2A5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000241128	OR14A2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000241128	OR14A2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000221954	OR4C12	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000221954	OR4C12	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000177693	OR4F4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000177693	OR4F4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000188000	OR7D2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000188000	OR7D2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000255223	OR5M11	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000255223	OR5M11	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000280090	OR8B4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000280090	OR8B4	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000204293	OR8B2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000204293	OR8B2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000205330	OR6C1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000205330	OR6C1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000255307	OR52B2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000255307	OR52B2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000205409	OR52E6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000205409	OR52E6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000127533	F2RL3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000127533	F2RL3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000127533	F2RL3	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	Reactome:R-HSA-114552	-	9606	20090327	Reactome	-
ENSEMBL_GeneID	ENSG00000127533	F2RL3	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	Reactome:R-HSA-114558	-	9606	20090327	Reactome	-
ENSEMBL_GeneID	ENSG00000127533	F2RL3	-	GO:0015057	thrombin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR003912|InterPro:IPR003944	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000127533	F2RL3	-	GO:0015057	thrombin receptor activity	Function	TAS	PMID:10500152	-	9606	20050308	PINC	-
ENSEMBL_GeneID	ENSG00000146383	TAAR6	-	GO:0001594	trace-amine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR009132	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000146383	TAAR6	-	GO:0001594	trace-amine receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000665047	9606	20150213	GO_Central	-
ENSEMBL_GeneID	ENSG00000146383	TAAR6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000146383	TAAR6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000146383	TAAR6	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:15718104	-	9606	20050816	GDB	-
ENSEMBL_GeneID	ENSG00000237110	TAAR9	-	GO:0001594	trace-amine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR009132	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000237110	TAAR9	-	GO:0001594	trace-amine receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000665047	9606	20150213	GO_Central	-
ENSEMBL_GeneID	ENSG00000237110	TAAR9	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000237110	TAAR9	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000237110	TAAR9	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:15718104	-	9606	20050816	GDB	-
ENSEMBL_GeneID	ENSG00000146399	TAAR1	-	GO:0001594	trace-amine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR009132|InterPro:IPR009133	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000146399	TAAR1	-	GO:0001594	trace-amine receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000049527	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000146399	TAAR1	-	GO:0001594	trace-amine receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000665047	9606	20150213	GO_Central	-
ENSEMBL_GeneID	ENSG00000146399	TAAR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000146399	TAAR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000146399	TAAR1	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:15718104	-	9606	20050520	GDB	-
ENSEMBL_GeneID	ENSG00000146399	TAAR1	-	GO:0008227	G-protein coupled amine receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000049527	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000213694	S1PR3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000213694	S1PR3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000213694	S1PR3	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:10555146	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000213694	S1PR3	-	GO:0038036	sphingosine-1-phosphate receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR004061|InterPro:IPR004062	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000275181	GPR20	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000275181	GPR20	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000275181	GPR20	-	GO:0004930	G-protein coupled receptor activity	Function	IDA	PMID:18347022	-	9606	20091126	UniProt	-
ENSEMBL_GeneID	ENSG00000188394	GPR21	-	GO:0001588	dopamine neurotransmitter receptor activity, coupled via Gs	Function	IBA	GO_REF:0000033	PANTHER:PTN001205456	9606	20150216	GO_Central	-
ENSEMBL_GeneID	ENSG00000188394	GPR21	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000188394	GPR21	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000172209	GPR22	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172209	GPR22	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000147955	SIGMAR1	-	GO:0004985	opioid receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSRNOP00000019795	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000181631	P2RY13	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
